datetime,ism_density,ism_magnetic_field,cosmic_ray_intensity,ism_temperature,spacecraft_distance_au,heliopause_proximity,ena_flux,mission,klein_deformation,klein_state,beta_plasma_dynamic,compression_indicator,rarefaction_indicator,klein_twist_factor,klein_phase,klein_frequency_alignment,klein_boundary_enhancement
2021-03-14,0.24075126392937007,3.124054850534798,89.35508598702158,8798.536822350303,143.6618754277892,7.250922017523067e-05,54.02729921621263,SYNTHETIC_VOYAGER,0.006037202714686194,ism_deep_space,2.842269671019392e-05,0.0,0.0,1.0,8.290953701362014e-08,0.9999999999999966,4.377528608816816e-07
2021-03-15,0.21746744093260473,2.8397493465973755,85.29590502525988,8477.771395507052,143.67784622404747,7.20052695193409e-05,44.80635563271632,SYNTHETIC_VOYAGER,0.2192145000575373,ism_deep_space,2.789978802863139e-05,0.0,0.0,1.0,5.026549847177165,0.3090185174283128,1.5784599159190544e-05
2021-03-16,0.25034774625108924,3.02074675818708,87.65571327675491,8593.516857281742,143.69381702030574,7.150463901646893e-05,42.16771235257029,SYNTHETIC_VOYAGER,0.07452374047200325,ism_deep_space,2.808959771641772e-05,0.0,0.0,1.0,3.769912396916574,-0.8090162816207702,5.328793160607608e-06
2021-03-17,0.2677442160642989,3.1715832052159003,90.10430233456427,8902.506980093167,143.709787816564,7.100730812761081e-05,54.698671922641466,SYNTHETIC_VOYAGER,0.23028212059865807,ism_deep_space,2.859013554475802e-05,0.0,0.0,1.0,2.513274946655983,-0.8090174785828463,1.6351713493628545e-05
2021-03-18,0.2879334705416407,3.398079705031446,99.35838695666008,9421.474190679744,143.72575861282226,7.05132564314265e-05,54.11407791775478,SYNTHETIC_VOYAGER,0.4031640226273271,ism_deep_space,2.9411656438792924e-05,0.0,0.0,1.0,1.256637496395392,0.30901658070387555,2.8428408111446153e-05
2021-03-19,0.24926060165526867,2.92506473789719,93.1353680466731,9273.976025838245,143.74172940908053,7.00224636236343e-05,44.49836249468412,SYNTHETIC_VOYAGER,0.04137886322405836,ism_deep_space,2.9180520708162828e-05,0.0,0.0,1.0,4.6134800868458115e-08,0.9999999999999989,2.8974499448939657e-06
2021-03-20,0.22084863527108461,2.8856988306108593,85.39081603632644,8300.223113059634,143.7577002053388,6.953490951639961e-05,47.447114635671234,SYNTHETIC_VOYAGER,0.21567263723041782,ism_deep_space,2.7606092330027775e-05,0.0,0.0,1.0,5.026549810402429,0.30901848245347835,1.4996777314980383e-05
2021-03-21,0.2361594363082225,2.907419897702483,91.86903384912226,8656.428320911291,143.77367100159708,6.905057403773053e-05,44.83516463706111,SYNTHETIC_VOYAGER,0.07973858035016443,ism_deep_space,2.8192229459906127e-05,0.0,0.0,1.0,3.769912360141838,-0.8090163032364532,5.5059947461325536e-06
2021-03-22,0.2703586021262158,3.4026918100527244,94.44990311885547,9198.051468360462,143.78964179785535,6.856943723087496e-05,56.00282858663954,SYNTHETIC_VOYAGER,0.22963550715186312,ism_deep_space,2.906082710016477e-05,0.0,0.0,1.0,2.513274909881247,-0.8090174569672228,1.5745977493629817e-05
2021-03-23,0.2534928180781153,3.221656622777956,95.33988257920846,9462.547330298847,143.80561259411363,6.809147925372149e-05,48.94769897768001,SYNTHETIC_VOYAGER,0.07226513599380559,ism_deep_space,2.947569712399696e-05,0.0,0.0,1.0,1.2566374596206558,0.30901661567873273,4.920640008289575e-06
2021-03-24,0.2539011844714972,3.1161870778318637,93.6924000458002,8887.832059590204,143.8215833903719,6.761668037820129e-05,49.55258811322405,SYNTHETIC_VOYAGER,0.08148761909301991,ism_deep_space,2.8566561791317212e-05,0.0,0.0,1.0,9.360064723296091e-09,1.0,5.509922294993339e-06
2021-03-25,0.21370393878405927,2.7902785555431637,85.74492495519048,8459.643667594532,143.83755418663017,6.714502098969498e-05,46.327636616533134,SYNTHETIC_VOYAGER,0.28876664630389975,ism_deep_space,2.7869943486108095e-05,0.0,0.0,1.0,5.026549773627693,0.3090184474786435,1.9389242527199173e-05
2021-03-26,0.2313647945787234,2.942583741275858,86.90521901626674,8519.077914758096,143.85352498288844,6.667648158644006e-05,44.21785448521727,SYNTHETIC_VOYAGER,0.12529281714469265,ism_deep_space,2.7967673957348966e-05,0.0,0.0,1.0,3.7699123233671017,-0.8090163248521353,8.3540842152613e-06
2021-03-27,0.25799635559654227,3.0871883087775904,93.82149230618097,9125.207623032295,143.8694957791467,6.621104277894334e-05,48.48102984954435,SYNTHETIC_VOYAGER,0.11924704467533351,ism_deep_space,2.8945524947562983e-05,0.0,0.0,1.0,2.5132748731065107,-0.8090174353515981,7.895471176261075e-06
2021-03-28,0.2708242887718144,3.0848960746290364,97.73581111201693,9858.172612067936,143.88546657540496,6.574868528939102e-05,59.53215040278845,SYNTHETIC_VOYAGER,0.2336123230700718,ism_deep_space,3.0085571244635156e-05,0.0,0.0,1.0,1.2566374228459196,0.30901665065358946,1.5359703109257692e-05
2021-03-29,0.2480632421240763,2.8900526731354543,94.60304946694681,9154.043327343517,143.90143737166323,6.528938995107e-05,48.613772168633034,SYNTHETIC_VOYAGER,0.022820538204526678,ism_deep_space,2.8991222880509693e-05,0.0,0.0,1.0,6.283185279764915,0.9999999999999997,1.489939017728633e-06
2021-03-30,0.2273788609388733,2.7315085440490128,89.68923646473534,8434.624256257353,143.9174081679215,6.483313770778393e-05,47.22845191788147,SYNTHETIC_VOYAGER,0.16444180412370077,ism_deep_space,2.7828700265351218e-05,0.0,0.0,1.0,5.026549736852957,0.3090184125038082,1.0661278131668323e-05
2021-03-31,0.23737923529396457,2.957613976293138,91.59122187685938,8785.695556648709,143.93337896417978,6.437990961327571e-05,44.1003965308641,SYNTHETIC_VOYAGER,0.07270638784488484,ism_deep_space,2.840194799502065e-05,0.0,0.0,1.0,3.7699122865923655,-0.8090163464678162,4.680830677761453e-06
2021-04-01,0.25678730740066624,3.2182142920061896,97.5166825642021,9296.496892997784,143.94934976043805,6.39296868306515e-05,55.888253990373045,SYNTHETIC_VOYAGER,0.10616047607185601,ism_deep_space,2.921593012398846e-05,0.0,0.0,1.0,2.5132748363317745,-0.8090174137359724,6.786805989066626e-06
2021-04-02,0.2893734465641846,3.318716565088744,97.91591170112622,9686.996651839427,143.96532055669633,6.348245063180817e-05,52.18207786739184,SYNTHETIC_VOYAGER,0.3973420854345797,ism_deep_space,2.9823226557243227e-05,0.0,0.0,1.0,1.2566373860711835,0.3090166856284458,2.522424932254041e-05
2021-04-03,0.24180608887770502,3.080218513676655,92.40065929412295,8760.391261446195,143.9812913529546,6.303818239686258e-05,46.75376248318726,SYNTHETIC_VOYAGER,0.04808305620768576,ism_deep_space,2.836101728517772e-05,0.0,0.0,1.0,6.283185242990179,0.9999999999999979,3.0310684674186907e-06
2021-04-04,0.21135188214291745,2.680911174240799,84.79918517545941,8732.406478338587,143.99726214921287,6.25968636135838e-05,42.01509034519212,SYNTHETIC_VOYAGER,0.32600420213348136,ism_deep_space,2.8315681879949442e-05,0.0,0.0,1.0,5.02654970007822,0.3090183775289725,2.0406840578404737e-05
2021-04-05,0.2454322398633336,3.0445839007717295,84.22003173264322,8554.968199323766,144.01323294547115,6.215847587682816e-05,39.716666388150024,SYNTHETIC_VOYAGER,0.018717953471655082,ism_deep_space,2.8026524974272487e-05,0.0,0.0,1.0,3.7699122498176294,-0.809016368083496,1.1634794593314644e-06
2021-04-06,0.27550227383066095,3.1846388343015803,96.8726891980036,9051.698183769153,144.02920374172942,6.172300088797659e-05,54.114246787330046,SYNTHETIC_VOYAGER,0.25221313570773496,ism_deep_space,2.8828701753931406e-05,0.0,0.0,1.0,2.5132747995570384,-0.8090173921203454,1.5567351599247884e-05
2021-04-07,0.26158734063020234,3.0921297377881776,97.66047018049082,9641.84202526412,144.0451745379877,6.12904204543748e-05,53.16930385216879,SYNTHETIC_VOYAGER,0.1230308326860163,ism_deep_space,2.9753636895466817e-05,0.0,0.0,1.0,1.2566373492964473,0.30901672060330176,7.540611464177777e-06
2021-04-08,0.24969849680390868,3.0046004150028587,93.00977188325705,8857.75498795137,144.06114533424596,6.086071648877524e-05,49.96724659746291,SYNTHETIC_VOYAGER,0.010139990180727743,ism_deep_space,2.8518185165281525e-05,0.0,0.0,1.0,6.2831852062154425,0.9999999999999949,6.17127067588236e-07
2021-04-09,0.23477200403031956,2.5771743828570246,88.58718310215687,8379.970428227163,144.07711613050424,6.043387100878295e-05,48.766382380768924,SYNTHETIC_VOYAGER,0.126340588821536,ism_deep_space,2.773839293311484e-05,0.0,0.0,1.0,5.026549663303484,0.30901834255413635,7.635250848014392e-06
2021-04-10,0.23353903555149652,2.895049865729613,87.04064043311442,8634.35988122804,144.0930869267625,6.000986613630308e-05,43.573790712972304,SYNTHETIC_VOYAGER,0.139416992453113,ism_deep_space,2.8156270313325688e-05,0.0,0.0,1.0,3.7699122130428933,-0.8090163896991748,8.366395054237288e-06
2021-04-11,0.2619563707488028,3.0243317907625786,89.95703224783874,9411.730310642319,144.10905772302075,5.9588684096991626e-05,52.920497839063934,SYNTHETIC_VOYAGER,0.12213620243532093,ism_deep_space,2.9396443438033147e-05,0.0,0.0,1.0,2.513274762782302,-0.8090173705047174,7.277935583724558e-06
2021-04-12,0.27178702408594796,3.3804832084226017,95.07970765447577,9182.274347014409,144.12502851927903,5.917030721970564e-05,57.62325723053617,SYNTHETIC_VOYAGER,0.21065479167276807,ism_deep_space,2.903589285311836e-05,0.0,0.0,1.0,1.2566373125217112,0.3090167555781573,1.2464508740580776e-05
2021-04-13,0.2556300227706712,2.980252769630737,91.63903949721836,9229.72321040958,144.1409993155373,5.875471793596265e-05,50.725564448436955,SYNTHETIC_VOYAGER,0.05702783812273123,ism_deep_space,2.9110816822026657e-05,0.0,0.0,1.0,6.283185169440706,0.9999999999999906,3.350654543398811e-06
2021-04-14,0.23105510372389387,2.4373823773472356,86.84596257533177,8718.280871694826,144.15697011179557,5.834189877939586e-05,44.481304230501465,SYNTHETIC_VOYAGER,0.17385910337784918,ism_deep_space,2.8292770780519993e-05,0.0,0.0,1.0,5.026549626528748,0.3090183075792998,1.0143270211146999e-05
2021-04-15,0.24132629436052158,2.739029981354129,88.05915419463393,8567.386943540285,144.17294090805385,5.793183238521494e-05,43.79195526208745,SYNTHETIC_VOYAGER,0.07633111607812267,ism_deep_space,2.8046859826252907e-05,0.0,0.0,1.0,3.769912176268157,-0.8090164113148524,4.422001422414188e-06
2021-04-16,0.27914784788097147,2.8916433184056256,96.11052611920151,9188.807705093102,144.18891170431212,5.752450148966917e-05,49.52646643069469,SYNTHETIC_VOYAGER,0.2690737383706053,ism_deep_space,2.904622080379133e-05,0.0,0.0,1.0,2.513274726007566,-0.8090173488890884,1.5478332663730736e-05
2021-04-17,0.26681276342914273,3.2322395545597242,96.21018657876996,9817.962223720386,144.2048825005704,5.711988892951247e-05,48.80710859176559,SYNTHETIC_VOYAGER,0.16177482839615984,ism_deep_space,3.002415070125402e-05,0.0,0.0,1.0,1.256637275746975,0.30901679055301234,9.24056022957959e-06
2021-04-18,0.2604033085887817,2.939574175766583,89.57279259502732,8836.189818776442,144.22085329682866,5.6717977641471494e-05,51.71486093337708,SYNTHETIC_VOYAGER,0.09921984145870083,ism_deep_space,2.848344869618453e-05,0.0,0.0,1.0,6.28318513266597,0.9999999999999848,5.62754874944494e-06
2021-04-19,0.2066457744784213,2.6655124943051893,89.28707048034187,8952.030790632229,144.23682409308694,5.6318750661716e-05,43.734521147745255,SYNTHETIC_VOYAGER,0.39233690375391006,ism_deep_space,2.866954737773996e-05,0.0,0.0,1.0,5.026549589754012,0.30901827260446285,2.209592425790613e-05
2021-04-20,0.2272637464583799,2.575373302005728,89.86304925671654,8967.30243361704,144.25279488934518,5.592219112533165e-05,46.88638286534332,SYNTHETIC_VOYAGER,0.1993964199615112,ism_deep_space,2.869399124599986e-05,0.0,0.0,1.0,3.769912139493421,-0.8090164329305288,1.1150684706794525e-05
2021-04-21,0.26734022654135253,3.0126663068766484,93.2521347520261,9872.463542141619,144.26876568560346,5.55282822657934e-05,55.63764274239879,SYNTHETIC_VOYAGER,0.17124545751989842,ism_deep_space,3.010737016745615e-05,0.0,0.0,1.0,2.51327468923283,-0.8090173272734582,9.508966101899853e-06
2021-04-22,0.2619790327192843,3.200301870252298,95.21199244263735,9219.67357023644,144.28473648186173,5.5137007414446665e-05,60.25004121198846,SYNTHETIC_VOYAGER,0.11917778182480934,ism_deep_space,2.9094964076151864e-05,0.0,0.0,1.0,1.256637238972239,0.309016825527867,6.57110624011182e-06
2021-04-23,0.2537344986707863,2.738435139289028,93.17386593390354,8950.198646887544,144.30070727812,5.47483499999848e-05,53.990286274447406,SYNTHETIC_VOYAGER,0.04317152992967757,ism_deep_space,2.8666613439008293e-05,0.0,0.0,1.0,6.283185095891234,0.9999999999999777,2.363570030624807e-06
2021-04-24,0.23675534141477964,2.4777517845436097,84.01318896445443,8598.85607624021,144.31667807437827,5.436229354793214e-05,48.57603590258288,SYNTHETIC_VOYAGER,0.12055312348975174,ism_deep_space,2.8098322504359245e-05,0.0,0.0,1.0,5.026549552979276,0.30901823762962544,6.553544287269998e-06
2021-04-25,0.21914100891923816,2.711263972677781,89.6675688895374,8310.951203936984,144.33264887063655,5.3978821680129506e-05,43.38144500252587,SYNTHETIC_VOYAGER,0.2792900377709038,ism_deep_space,2.7623927093483112e-05,0.0,0.0,1.0,3.769912102718685,-0.8090164545462043,1.5075747145872249e-05
2021-04-26,0.2635915175291113,3.043849947074751,93.69189045256208,8815.08434378744,144.34861966689482,5.3597918114220936e-05,55.56113393921734,SYNTHETIC_VOYAGER,0.129054424027603,ism_deep_space,2.8449411621073535e-05,0.0,0.0,1.0,2.513274652458094,-0.8090173056578269,6.917048451309412e-06
2021-04-27,0.28000849553543933,3.215598144820613,97.09186211652596,9006.578089593013,144.3645904631531,5.321956666314349e-05,50.885213074140765,SYNTHETIC_VOYAGER,0.2776801900078596,ism_deep_space,2.8756760625619822e-05,0.0,0.0,1.0,1.2566372021975027,0.30901686050272126,1.4778019383157636e-05
2021-04-28,0.24375136666120714,2.9142372642396674,93.001194772907,8721.978049362115,144.38056125941137,5.2843751234620086e-05,48.0915083425611,SYNTHETIC_VOYAGER,0.055473291170313015,ism_deep_space,2.8298769228741938e-05,0.0,0.0,1.0,6.283185059116498,0.9999999999999692,2.931416798769668e-06
2021-04-29,0.21729800099791313,2.440075462775254,87.1239186030858,8490.296457141996,144.39653205566964,5.2470455830652606e-05,38.413656420141905,SYNTHETIC_VOYAGER,0.29641105428210673,ism_deep_space,2.792038999909672e-05,0.0,0.0,1.0,5.02654951620454,0.30901820265478763,1.5552823131426453e-05
2021-04-30,0.23868356522023365,2.595070629943478,89.40798451115288,8697.596286722746,144.4125028519279,5.209966454702047e-05,45.818331487763125,SYNTHETIC_VOYAGER,0.09952595088407529,ism_deep_space,2.8259187797750232e-05,0.0,0.0,1.0,3.7699120659439487,-0.8090164761618787,5.185268654783558e-06
2021-05-01,0.27645679964620345,2.796663028625615,93.87713104644618,9072.883585336825,144.42847364818618,5.173136157277847e-05,50.574444209192684,SYNTHETIC_VOYAGER,0.24289134175435131,ism_deep_space,2.8862418669060492e-05,0.0,0.0,1.0,2.5132746156833576,-0.8090172840421946,1.2565099823191651e-05
2021-05-02,0.25498347871880345,3.2566289267060533,98.12575336266544,9300.348835151284,144.44444444444446,5.13655311897592e-05,54.10272484833594,SYNTHETIC_VOYAGER,0.05537072354503382,ism_deep_space,2.922198221108944e-05,0.0,0.0,1.0,1.2566371654227666,0.3090168954775751,2.844146627251969e-06
2021-05-03,0.23798562973769521,2.7434913120778877,89.33039550802107,9305.3459020094,144.46041524070273,5.100215777207653e-05,46.87102457676746,SYNTHETIC_VOYAGER,0.10026308458263947,ism_deep_space,2.9229831625774417e-05,0.0,0.0,1.0,6.283185022341762,0.9999999999999595,5.1136336585988315e-06
2021-05-04,0.20801041906970516,2.5852050704578895,86.50942025192286,8450.39080383417,144.476386036961,5.0641225785632167e-05,43.480752113891754,SYNTHETIC_VOYAGER,0.3757629968793874,ism_deep_space,2.785469772913683e-05,0.0,0.0,1.0,5.026549479429804,0.30901816767994944,1.9029098766854853e-05
2021-05-05,0.2399618674584631,2.4835048390161805,90.87131599801815,8715.142420296906,144.49235683321925,5.028271978762485e-05,43.715178825900914,SYNTHETIC_VOYAGER,0.07932218900760471,ism_deep_space,2.8287677833870517e-05,0.0,0.0,1.0,3.7699120291692125,-0.8090164977775519,3.988535402810404e-06
2021-05-06,0.25539528117055127,2.7817320174244857,93.93955482424225,9123.337265866981,144.50832762947752,4.992662442605861e-05,54.09331753564925,SYNTHETIC_VOYAGER,0.0692372387137524,ism_deep_space,2.8942558371532796e-05,0.0,0.0,1.0,2.5132745789086215,-0.8090172624265611,3.4567816135588814e-06
2021-05-07,0.2719159191128621,3.1382032635906114,97.71598883583917,9429.82020961273,144.5242984257358,4.957292443925964e-05,58.466138161261306,SYNTHETIC_VOYAGER,0.2184673866681652,ism_deep_space,2.9424680722365447e-05,0.0,0.0,1.0,1.2566371286480305,0.3090169304524285,1.0830067251743472e-05
2021-05-08,0.24635021030874105,2.7144171128629133,91.17561877758052,8886.422693118038,144.54026922199407,4.9221604655389914e-05,48.009200555060985,SYNTHETIC_VOYAGER,0.016351872917226496,ism_deep_space,2.856429676479931e-05,0.0,0.0,1.0,6.283184985567026,0.9999999999999483,8.048654241069e-07
2021-05-09,0.21152825922866053,2.537696398981919,86.75762186121392,8370.327012921423,144.55624001825234,4.887264999196481e-05,45.68371723510632,SYNTHETIC_VOYAGER,0.3304438675018584,ism_deep_space,2.7722428089012515e-05,0.0,0.0,1.0,5.026549442655067,0.3090181327051108,1.614966747840952e-05
2021-05-10,0.2266665404854341,2.510601073434158,89.54528348666075,8690.808941087464,144.5722108145106,4.852604545537372e-05,43.626866188407206,SYNTHETIC_VOYAGER,0.18867679493097755,ism_deep_space,2.8248159330634425e-05,0.0,0.0,1.0,3.7699119923944764,-0.809016519393224,9.155738727194843e-06
2021-05-11,0.2613900201560051,2.856466111726768,93.81398121529239,9279.603458524316,144.58818161076888,4.81817761404025e-05,54.664281670008286,SYNTHETIC_VOYAGER,0.13182854709148625,ism_deep_space,2.9189372710385288e-05,0.0,0.0,1.0,2.5132745421338853,-0.8090172408109266,6.3517335448765e-06
2021-05-12,0.26261140734517896,2.9426135593653613,96.678040890842,9503.884658131461,144.60415240702716,4.783982722975744e-05,48.934961537357594,SYNTHETIC_VOYAGER,0.14591765769628512,ism_deep_space,2.9540009550094177e-05,0.0,0.0,1.0,1.2566370918732943,0.3090169654272815,6.980675533961166e-06
2021-05-13,0.25113235483771823,2.7140103010462493,90.37599212088024,8697.904667031578,144.62012320328543,4.7500183993593015e-05,54.68630159953856,SYNTHETIC_VOYAGER,0.041404119470532096,ism_deep_space,2.8259688769485923e-05,0.0,0.0,1.0,6.2831849487922895,0.9999999999999358,1.9667032929429817e-06
2021-05-14,0.21466272681880286,2.372348749469003,87.36183162356976,8412.422757230857,144.63609399954368,4.7162831789040945e-05,44.53771399609114,SYNTHETIC_VOYAGER,0.28999487331634966,ism_deep_space,2.779205097631872e-05,0.0,0.0,1.0,5.026549405880331,0.3090180977302717,1.3676979429903236e-05
2021-05-15,0.2200409862875795,2.5408994540847183,91.07567707297983,8357.266950936373,144.65206479580195,4.6827756059739586e-05,45.26158118417685,SYNTHETIC_VOYAGER,0.23383395526172251,ism_deep_space,2.7700792257672717e-05,0.0,0.0,1.0,3.7699119556197402,-0.8090165410088951,1.0949919415480001e-05
2021-05-16,0.24960124278374038,2.940544464766565,94.62251480097184,8847.071828301581,144.66803559206022,4.649494233537076e-05,54.42496787888591,SYNTHETIC_VOYAGER,0.04795122478608117,ism_deep_space,2.8500982372741522e-05,0.0,0.0,1.0,2.513274505359149,-0.809017219195291,2.229489431339245e-06
2021-05-17,0.24683628769404473,2.8099085284050327,95.66377855748225,9235.4025124638,144.6840063883185,4.6164376231193586e-05,53.68465988834663,SYNTHETIC_VOYAGER,0.028586852051832187,ism_deep_space,2.9119771787031782e-05,0.0,0.0,1.0,1.2566370550985582,0.3090170004021341,1.3196941933862494e-06
2021-05-18,0.21828257356299124,2.7179263594402614,91.18056219700586,8690.776910233993,144.69997718457677,4.583604344758249e-05,50.508207187057835,SYNTHETIC_VOYAGER,0.22187457474027023,ism_deep_space,2.8248107274865384e-05,0.0,0.0,1.0,6.283184912017553,0.999999999999922,1.0169852647708915e-05
2021-05-19,0.21520043267222053,2.336335375067693,87.55341004563779,7983.596411760743,144.71594798083504,4.55099297695682e-05,49.64013959407928,SYNTHETIC_VOYAGER,0.252938568956372,ism_deep_space,2.7074431115750248e-05,0.0,0.0,1.0,5.026549369105595,0.30901806275543225,1.1511216509219573e-05
2021-05-20,0.2187743159100363,2.523611887402135,87.62701856857672,8412.334043159384,144.7319187770933,4.518602106637954e-05,51.64059089225306,SYNTHETIC_VOYAGER,0.2173582091923168,ism_deep_space,2.7791904433962966e-05,0.0,0.0,1.0,3.769911918845004,-0.8090165626245651,9.821552619514558e-06
2021-05-21,0.22596550534579704,2.992257877234338,93.00638384967408,8903.265544735208,144.74788957335159,4.4864303290988416e-05,49.72021883510274,SYNTHETIC_VOYAGER,0.13829501108177492,ism_deep_space,2.859135357266956e-05,0.0,0.0,1.0,2.513274468584413,-0.8090171975796542,6.2045093208033536e-06
2021-05-22,0.2468073702258854,2.868241081376719,101.75026249756448,9119.808464916032,144.76386036960986,4.454476247965631e-05,51.57972794658926,SYNTHETIC_VOYAGER,0.058640834675582315,ism_generic,2.8936960507376444e-05,0.0,0.0,1.0,1.256637018323822,0.30901703537698627,2.612142052232608e-06
2021-05-23,0.2399529191384957,2.742614694665764,93.04760124466031,8277.46639907944,144.77983116586813,4.422738475148353e-05,49.268198784334295,SYNTHETIC_VOYAGER,0.00035494582643291403,ism_deep_space,2.756822255651346e-05,0.0,0.0,1.0,6.283184875242817,0.9999999999999067,1.5698325631581783e-08
2021-05-24,0.2221874708162311,2.3267960963417456,88.36224362426672,8234.72238829383,144.7958019621264,4.391215630796007e-05,39.07071654470232,SYNTHETIC_VOYAGER,0.15976511238200336,ism_deep_space,2.749695065153165e-05,0.0,0.0,1.0,5.026549332330859,0.3090180277805924,7.015630587477338e-06
2021-05-25,0.19972469353294603,2.3269036873464692,93.31010386276448,8082.774939587258,144.81177275838468,4.35990634325188e-05,46.66423648763694,SYNTHETIC_VOYAGER,0.36101816735314946,ism_deep_space,2.7242082012527477e-05,0.0,0.0,1.0,3.769911882070268,-0.8090165842402339,1.574005397872165e-05
2021-05-26,0.2398296608651042,2.805059860202147,94.38076805671298,8770.314956716367,144.82774355464295,4.328809249009144e-05,58.51647075933407,SYNTHETIC_VOYAGER,0.016265272338475377,ism_deep_space,2.8377076295836158e-05,0.0,0.0,1.0,2.513274431809677,-0.8090171759640165,7.04092613364448e-07
2021-05-27,0.25406178196853074,2.9291708239828513,99.33805468150524,8574.91464900953,144.84371435090122,4.2979229926665194e-05,51.653490338855455,SYNTHETIC_VOYAGER,0.15553828451764537,ism_deep_space,2.8059178759962125e-05,0.0,0.0,1.0,1.2566369815490859,0.309017070351838,6.68491569268295e-06
2021-05-28,0.22285167646944595,2.449894964078662,89.84135969817372,8509.11140499019,144.8596851471595,4.2672462268843295e-05,45.18769116189713,SYNTHETIC_VOYAGER,0.12595451031350077,ism_deep_space,2.7951309412322184e-05,0.0,0.0,1.0,6.283184838468081,0.9999999999998902,5.374789088943496e-06
2021-05-29,0.18871501120402737,2.363153115297511,89.1607024803034,8339.520381805763,144.87565594341777,4.236777612340623e-05,47.182448458548215,SYNTHETIC_VOYAGER,0.4320827492725427,ism_deep_space,2.7671365455895787e-05,0.0,0.0,1.0,5.026549295556123,0.3090179928057521,1.8306385187964953e-05
2021-05-30,0.2034343636140024,2.3881493918645345,92.37004621954122,8003.311132370746,144.891626739676,4.206515817687629e-05,46.639115580571264,SYNTHETIC_VOYAGER,0.2854543505246559,ism_deep_space,2.7107839350814543e-05,0.0,0.0,1.0,3.769911845295532,-0.8090166058559017,1.200768240709714e-05
2021-05-31,0.22934812503750843,2.6837301995920075,91.86923021069248,9193.607961058724,144.9075975359343,4.1764595195081354e-05,53.44622661811559,SYNTHETIC_VOYAGER,0.031908375769991726,ism_deep_space,2.9053806722137257e-05,0.0,0.0,1.0,2.5132743950349408,-0.8090171543483775,1.3326403973662467e-06
2021-06-01,0.24009209296500417,2.864857736404981,96.19345421280212,8611.516726309177,144.92356833219256,4.146607402272651e-05,56.60853375497812,SYNTHETIC_VOYAGER,0.07178612309793794,ism_deep_space,2.811900038151309e-05,0.0,0.0,1.0,1.2566369447743497,0.30901710532668936,2.976688694183652e-06
2021-06-02,0.21422373443437073,2.601011760621218,92.652908266496,8396.19230839095,144.93953912845083,4.1169581582961706e-05,49.50930045191764,SYNTHETIC_VOYAGER,0.15954781841430948,ism_deep_space,2.776522783300598e-05,0.0,0.0,1.0,6.283184801693345,0.9999999999998722,6.568516926591474e-06
2021-06-03,0.20647721802780342,2.219012726274521,86.65437995307298,8413.425284814213,144.9555099247091,4.087510487695456e-05,46.23874195263906,SYNTHETIC_VOYAGER,0.23053954320969397,ism_deep_space,2.7793706947996077e-05,0.0,0.0,1.0,5.026549258781387,0.30901795783091135,9.423328006981439e-06
2021-06-04,0.21454312773312903,2.3060815823642327,89.69073633295899,8143.311069998184,144.97148072096738,4.058263098346489e-05,43.355132869030285,SYNTHETIC_VOYAGER,0.14831344495435544,ism_deep_space,2.7343906815960174e-05,0.0,0.0,1.0,3.7699118085207957,-0.8090166274715684,6.01894980646904e-06
2021-06-05,0.2346023649863149,2.877402879177835,94.62813498326705,9157.287976987935,144.98745151722565,4.02921470584208e-05,51.80849886894103,SYNTHETIC_VOYAGER,0.04313107499218345,ism_deep_space,2.8996360393173283e-05,0.0,0.0,1.0,2.5132743582602046,-0.8090171327327375,1.7378436163728314e-06
2021-06-06,0.24665650802795386,3.134439205950563,100.3703669248993,8932.72733717304,145.00342231348392,4.0003640334497363e-05,59.5830298648268,SYNTHETIC_VOYAGER,0.16210044494210726,ism_generic,2.863862032068192e-05,0.0,0.0,1.0,1.2566369079996136,0.30901714030154026,6.484607897526051e-06
2021-06-07,0.20826693060787857,2.64467994117984,92.33374476478282,8732.883830651697,145.0193931097422,3.9717098120696795e-05,47.25048160238502,SYNTHETIC_VOYAGER,0.18034037269477876,ism_deep_space,2.831645580014901e-05,0.0,0.0,1.0,6.283184764918609,0.999999999999853,7.162596277441557e-06
2021-06-08,0.20203600887954448,2.234466510749172,83.75870155805052,7760.72409875103,145.03536390600044,3.943250780193169e-05,41.16438661938894,SYNTHETIC_VOYAGER,0.23490296552570258,ism_deep_space,2.6693847495198233e-05,0.0,0.0,1.0,5.0265492220066506,0.3090179228560702,9.262813020789158e-06
2021-06-09,0.21075693643547155,2.4266643544286004,92.0668144050641,8436.05929097032,145.0513347022587,3.914985683860733e-05,43.8482630779024,SYNTHETIC_VOYAGER,0.14955831783958137,ism_deep_space,2.7831067498983994e-05,0.0,0.0,1.0,3.7699117717460595,-0.809016649087234,5.855186732442543e-06
2021-06-10,0.2118380001192223,2.7565429593481103,93.7746394624191,8287.926797086671,145.067305498517,3.886913276621135e-05,54.15763746702524,SYNTHETIC_VOYAGER,0.12434770156232414,ism_deep_space,2.7585636310780157e-05,0.0,0.0,1.0,2.5132743214854685,-0.8090171111170964,4.8332873211992035e-06
2021-06-11,0.2324392450607707,3.025862435044008,97.29319190984671,8568.875335591176,145.08327629477526,3.859032319490037e-05,51.586819859237856,SYNTHETIC_VOYAGER,0.07498113187820625,ism_deep_space,2.8049295978057254e-05,0.0,0.0,1.0,1.2566368712248774,0.3090171752763908,2.893546112699426e-06
