ell,Cl,err_Cl,binned
1529,1.8837548435806604e+20,9.418774217903303e+18,False
1530,1.881212963428868e+20,9.40606481714434e+18,False
1531,1.8786749437003494e+20,9.393374718501747e+18,False
1532,1.876140777462385e+20,9.380703887311925e+18,False
1533,1.8736104577976264e+20,9.368052288988133e+18,False
1534,1.8710839778040598e+20,9.3554198890203e+18,False
1535,1.8685613305949592e+20,9.342806652974797e+18,False
1536,1.8660425092988423e+20,9.330212546494212e+18,False
1537,1.8635275070594374e+20,9.317637535297188e+18,False
1538,1.8610163170356275e+20,9.305081585178139e+18,False
1539,1.8585089324014204e+20,9.292544662007101e+18,False
1540,1.8560053463458998e+20,9.2800267317295e+18,False
1541,1.8535055520731867e+20,9.267527760365935e+18,False
1542,1.8510095428023943e+20,9.255047714011972e+18,False
1543,1.8485173117675933e+20,9.242586558837967e+18,False
1544,1.84602885221776e+20,9.2301442610888e+18,False
1545,1.8435441574167475e+20,9.217720787083738e+18,False
1546,1.8410632206432338e+20,9.205316103216169e+18,False
1547,1.8385860351906886e+20,9.192930175953444e+18,False
1548,1.836112594367326e+20,9.180562971836631e+18,False
1549,1.833642891496072e+20,9.168214457480361e+18,False
1550,1.831176919914514e+20,9.15588459957257e+18,False
1551,1.8287146729748706e+20,9.143573364874354e+18,False
1552,1.8262561440439416e+20,9.131280720219708e+18,False
1553,1.8238013265030778e+20,9.119006632515389e+18,False
1554,1.8213502137481304e+20,9.106751068740653e+18,False
1555,1.818902799189424e+20,9.09451399594712e+18,False
1556,1.8164590762517017e+20,9.082295381258509e+18,False
1557,1.8140190383741003e+20,9.070095191870502e+18,False
1558,1.8115826790100995e+20,9.057913395050498e+18,False
1559,1.8091499916274906e+20,9.045749958137454e+18,False
1560,1.806720969708332e+20,9.03360484854166e+18,False
1561,1.8042956067489133e+20,9.021478033744567e+18,False
1562,1.8018738962597138e+20,9.009369481298569e+18,False
1563,1.7994558317653682e+20,8.997279158826841e+18,False
1564,1.797041406804621e+20,8.985207034023106e+18,False
1565,1.7946306149302967e+20,8.973153074651484e+18,False
1566,1.7922234497092518e+20,8.961117248546259e+18,False
1567,1.7898199047223463e+20,8.949099523611732e+18,False
1568,1.7874199735643986e+20,8.937099867821994e+18,False
1569,1.7850236498441496e+20,8.925118249220748e+18,False
1570,1.782630927184224e+20,8.91315463592112e+18,False
1571,1.7802417992210976e+20,8.901208996105488e+18,False
1572,1.7778562596050518e+20,8.889281298025259e+18,False
1573,1.775474302000142e+20,8.877371510000711e+18,False
1574,1.7730959200841558e+20,8.865479600420779e+18,False
1575,1.7707211075485837e+20,8.853605537742919e+18,False
1576,1.76834985809857e+20,8.84174929049285e+18,False
1577,1.765982165452887e+20,8.829910827264436e+18,False
1578,1.763618023343892e+20,8.81809011671946e+18,False
1579,1.7612574255174933e+20,8.806287127587467e+18,False
1580,1.7589003657331088e+20,8.794501828665545e+18,False
1581,1.7565468377636386e+20,8.782734188818193e+18,False
1582,1.7541968353954192e+20,8.770984176977097e+18,False
1583,1.751850352428193e+20,8.759251762140965e+18,False
1584,1.7495073826750687e+20,8.747536913375344e+18,False
1585,1.747167919962491e+20,8.735839599812456e+18,False
1586,1.7448319581301955e+20,8.724159790650978e+18,False
1587,1.7424994910311825e+20,8.712497455155913e+18,False
1588,1.7401705125316752e+20,8.700852562658377e+18,False
1589,1.737845016511086e+20,8.68922508255543e+18,False
1590,1.735522996861981e+20,8.677614984309906e+18,False
1591,1.733204447490049e+20,8.666022237450245e+18,False
1592,1.7308893623140526e+20,8.654446811570263e+18,False
1593,1.728577735265814e+20,8.642888676329071e+18,False
1594,1.7262695602901605e+20,8.631347801450803e+18,False
1595,1.7239648313449028e+20,8.619824156724515e+18,False
1596,1.7216635424007927e+20,8.608317712003964e+18,False
1597,1.7193656874414932e+20,8.596828437207466e+18,False
1598,1.717071260463541e+20,8.585356302317706e+18,False
1599,1.714780255476314e+20,8.573901277381571e+18,False
1600,1.7124926665019952e+20,8.562463332509977e+18,False
1601,1.710208487575541e+20,8.551042437877705e+18,False
1602,1.707927712744644e+20,8.53963856372322e+18,False
1603,1.7056503360697044e+20,8.528251680348522e+18,False
1604,1.7033763516237873e+20,8.516881758118937e+18,False
1605,1.7011057534926003e+20,8.505528767463002e+18,False
1606,1.698838535774449e+20,8.494192678872244e+18,False
1607,1.6965746925802134e+20,8.482873462901068e+18,False
1608,1.694314218033304e+20,8.471571090166521e+18,False
1609,1.6920571062696414e+20,8.460285531348208e+18,False
1610,1.689803351437608e+20,8.44901675718804e+18,False
1611,1.6875529476980297e+20,8.437764738490149e+18,False
1612,1.685305889224132e+20,8.42652944612066e+18,False
1613,1.683062170201514e+20,8.41531085100757e+18,False
1614,1.6808217848281114e+20,8.404108924140557e+18,False
1615,1.6785847273141666e+20,8.392923636570833e+18,False
1616,1.6763509918821938e+20,8.38175495941097e+18,False
1617,1.6741205727669512e+20,8.370602863834756e+18,False
1618,1.671893464215401e+20,8.359467321077005e+18,False
1619,1.6696696604866848e+20,8.348348302433424e+18,False
1620,1.6674491558520884e+20,8.337245779260443e+18,False
1621,1.66523194459501e+20,8.326159722975051e+18,False
1622,1.6630180210109245e+20,8.315090105054623e+18,False
1623,1.6608073794073605e+20,8.304036897036803e+18,False
1624,1.6586000141038603e+20,8.293000070519302e+18,False
1625,1.6563959194319536e+20,8.281979597159768e+18,False
1626,1.6541950897351233e+20,8.270975448675617e+18,False
1627,1.6519975193687723e+20,8.259987596843862e+18,False
1628,1.6498032027002002e+20,8.249016013501002e+18,False
1629,1.6476121341085614e+20,8.238060670542807e+18,False
1630,1.6454243079848428e+20,8.227121539924214e+18,False
1631,1.643239718731827e+20,8.216198593659136e+18,False
1632,1.6410583607640677e+20,8.205291803820339e+18,False
1633,1.6388802285078505e+20,8.194401142539253e+18,False
1634,1.63670531640117e+20,8.18352658200585e+18,False
1635,1.634533618893694e+20,8.17266809446847e+18,False
1636,1.632365130446738e+20,8.16182565223369e+18,False
1637,1.6301998455332277e+20,8.150999227666139e+18,False
1638,1.628037758637679e+20,8.140188793188395e+18,False
1639,1.625878864256155e+20,8.129394321280775e+18,False
1640,1.6237231568962483e+20,8.118615784481242e+18,False
1641,1.6215706310770416e+20,8.107853155385209e+18,False
1642,1.6194212813290855e+20,8.097106406645428e+18,False
1643,1.6172751021943606e+20,8.086375510971804e+18,False
1644,1.6151320882262567e+20,8.075660441131283e+18,False
1645,1.6129922339895342e+20,8.064961169947672e+18,False
1646,1.6108555340603025e+20,8.054277670301513e+18,False
1647,1.6087219830259846e+20,8.043609915129924e+18,False
1648,1.6065915754852932e+20,8.032957877426467e+18,False
1649,1.6044643060481956e+20,8.022321530240979e+18,False
1650,1.60234016933589e+20,8.01170084667945e+18,False
1651,1.6002191599807712e+20,8.001095799903857e+18,False
1652,1.5981012726264083e+20,7.990506363132042e+18,False
1653,1.595986501927508e+20,7.979932509637541e+18,False
1654,1.5938748425498935e+20,7.969374212749468e+18,False
1655,1.59176628917047e+20,7.95883144585235e+18,False
1656,1.5896608364771996e+20,7.948304182385999e+18,False
1657,1.58755847916907e+20,7.93779239584535e+18,False
1658,1.585459211956069e+20,7.927296059780346e+18,False
1659,1.583363029559155e+20,7.916815147795775e+18,False
1660,1.5812699267102287e+20,7.906349633551144e+18,False
1661,1.5791798981521025e+20,7.895899490760513e+18,False
1662,1.5770929386384785e+20,7.885464693192393e+18,False
1663,1.575009042933914e+20,7.87504521466957e+18,False
1664,1.5729282058138e+20,7.864641029069001e+18,False
1665,1.5708504220643253e+20,7.854252110321627e+18,False
1666,1.568775686482459e+20,7.843878432412295e+18,False
1667,1.5667039938759128e+20,7.833519969379565e+18,False
1668,1.564635339063121e+20,7.823176695315606e+18,False
1669,1.562569716873207e+20,7.812848584366036e+18,False
1670,1.5605071221459642e+20,7.802535610729821e+18,False
1671,1.5584475497318197e+20,7.792237748659099e+18,False
1672,1.5563909944918127e+20,7.781954972459064e+18,False
1673,1.554337451297565e+20,7.771687256487825e+18,False
1674,1.5522869150312563e+20,7.761434575156281e+18,False
1675,1.5502393805855936e+20,7.751196902927968e+18,False
1676,1.54819484286379e+20,7.74097421431895e+18,False
1677,1.546153296779531e+20,7.730766483897655e+18,False
1678,1.544114737256955e+20,7.720573686284775e+18,False
1679,1.5420791592306193e+20,7.710395796153097e+18,False
1680,1.540046557645482e+20,7.70023278822741e+18,False
1681,1.5380169274568665e+20,7.690084637284333e+18,False
1682,1.5359902636304436e+20,7.679951318152219e+18,False
1683,1.5339665611421988e+20,7.669832805710994e+18,False
1684,1.53194581497841e+20,7.65972907489205e+18,False
1685,1.5299280201356195e+20,7.649640100678098e+18,False
1686,1.52791317162061e+20,7.63956585810305e+18,False
1687,1.5259012644503752e+20,7.629506322251876e+18,False
1688,1.523892293652099e+20,7.619461468260495e+18,False
1689,1.521886254263123e+20,7.609431271315616e+18,False
1690,1.5198831413309296e+20,7.599415706654648e+18,False
1691,1.5178829499131062e+20,7.589414749565531e+18,False
1692,1.5158856750773302e+20,7.579428375386652e+18,False
1693,1.513891311901333e+20,7.569456559506665e+18,False
1694,1.5118998554728854e+20,7.559499277364428e+18,False
1695,1.5099113008897622e+20,7.549556504448811e+18,False
1696,1.5079256432597248e+20,7.539628216298624e+18,False
1697,1.505942877700491e+20,7.529714388502454e+18,False
1698,1.5039629993397138e+20,7.51981499669857e+18,False
1699,1.5019860033149524e+20,7.509930016574763e+18,False
1700,1.500011884773653e+20,7.500059423868264e+18,False
1701,1.498040638873114e+20,7.490203194365571e+18,False
1702,1.4960722607804754e+20,7.480361303902377e+18,False
1703,1.4941067456726807e+20,7.470533728363404e+18,False
1704,1.492144088736462e+20,7.46072044368231e+18,False
1705,1.490184285168308e+20,7.450921425841541e+18,False
1706,1.4882273301744455e+20,7.441136650872228e+18,False
1707,1.486273218970811e+20,7.431366094854056e+18,False
1708,1.4843219467830316e+20,7.421609733915159e+18,False
1709,1.4823735088463915e+20,7.411867544231958e+18,False
1710,1.480427900405819e+20,7.402139502029095e+18,False
1711,1.4784851167158537e+20,7.392425583579269e+18,False
1712,1.4765451530406278e+20,7.38272576520314e+18,False
1713,1.4746080046538374e+20,7.373040023269188e+18,False
1714,1.4726736668387264e+20,7.363368334193632e+18,False
1715,1.470742134888053e+20,7.353710674440266e+18,False
1716,1.4688134041040737e+20,7.344067020520369e+18,False
1717,1.4668874697985149e+20,7.334437348992574e+18,False
1718,1.464964327292554e+20,7.32482163646277e+18,False
1719,1.4630439719167894e+20,7.315219859583947e+18,False
1720,1.4611263990112245e+20,7.305631995056123e+18,False
1721,1.4592116039252376e+20,7.296058019626189e+18,False
1722,1.457299582017565e+20,7.286497910087825e+18,False
1723,1.4553903286562714e+20,7.276951643281358e+18,False
1724,1.4534838392187322e+20,7.267419196093661e+18,False
1725,1.451580109091607e+20,7.257900545458036e+18,False
1726,1.4496791336708191e+20,7.248395668354096e+18,False
1727,1.4477809083615291e+20,7.238904541807646e+18,False
1728,1.4458854285781167e+20,7.229427142890584e+18,False
1729,1.443992689744153e+20,7.219963448720765e+18,False
1730,1.442102687292383e+20,7.210513436461916e+18,False
1731,1.4402154166646974e+20,7.201077083323487e+18,False
1732,1.4383308733121159e+20,7.19165436656058e+18,False
1733,1.4364490526947584e+20,7.182245263473792e+18,False
1734,1.4345699502818284e+20,7.172849751409143e+18,False
1735,1.4326935615515868e+20,7.163467807757935e+18,False
1736,1.4308198819913313e+20,7.154099409956657e+18,False
1737,1.4289489070973729e+20,7.144744535486865e+18,False
1738,1.4270806323750163e+20,7.135403161875082e+18,False
1739,1.4252150533385337e+20,7.126075266692669e+18,False
1740,1.4233521655111482e+20,7.116760827555742e+18,False
1741,1.4214919644250056e+20,7.107459822125028e+18,False
1742,1.4196344456211579e+20,7.098172228105789e+18,False
1743,1.4177796046495372e+20,7.088898023247687e+18,False
1744,1.4159274370689391e+20,7.079637185344696e+18,False
1745,1.4140779384469943e+20,7.070389692234972e+18,False
1746,1.4122311043601537e+20,7.06115552180077e+18,False
1747,1.410386930393661e+20,7.051934651968305e+18,False
1748,1.4085454121415365e+20,7.042727060707683e+18,False
1749,1.4067065452065497e+20,7.033532726032749e+18,False
1750,1.4048703252002051e+20,7.024351626001026e+18,False
1751,1.4030367477427146e+20,7.015183738713573e+18,False
1752,1.4012058084629778e+20,7.006029042314889e+18,False
1753,1.3993775029985649e+20,6.996887514992824e+18,False
1754,1.3975518269956899e+20,6.987759134978449e+18,False
1755,1.395728776109193e+20,6.978643880545965e+18,False
1756,1.3939083460025174e+20,6.969541730012587e+18,False
1757,1.392090532347692e+20,6.96045266173846e+18,False
1758,1.3902753308253055e+20,6.951376654126527e+18,False
1759,1.3884627371244908e+20,6.942313685622454e+18,False
1760,1.386652746942898e+20,6.933263734714491e+18,False
1761,1.3848453559866822e+20,6.924226779933411e+18,False
1762,1.3830405599704731e+20,6.915202799852366e+18,False
1763,1.3812383546173635e+20,6.906191773086818e+18,False
1764,1.379438735658882e+20,6.89719367829441e+18,False
1765,1.3776416988349774e+20,6.888208494174888e+18,False
1766,1.3758472398939934e+20,6.879236199469967e+18,False
1767,1.374055354592654e+20,6.870276772963271e+18,False
1768,1.3722660386960382e+20,6.861330193480192e+18,False
1769,1.3704792879775634e+20,6.852396439887818e+18,False
1770,1.3686950982189616e+20,6.843475491094809e+18,False
1771,1.366913465210265e+20,6.834567326051325e+18,False
1772,1.3651343847497779e+20,6.82567192374889e+18,False
1773,1.3633578526440658e+20,6.816789263220329e+18,False
1774,1.3615838647079279e+20,6.80791932353964e+18,False
1775,1.3598124167643818e+20,6.799062083821909e+18,False
1776,1.3580435046446408e+20,6.790217523223204e+18,False
1777,1.356277124188099e+20,6.781385620940496e+18,False
1778,1.3545132712423028e+20,6.772566356211514e+18,False
1779,1.3527519416629428e+20,6.763759708314714e+18,False
1780,1.3509931313138233e+20,6.754965656569117e+18,False
1781,1.3492368360668509e+20,6.746184180334255e+18,False
1782,1.34748305180201e+20,6.73741525901005e+18,False
1783,1.3457317744073466e+20,6.728658872036733e+18,False
1784,1.3439829997789463e+20,6.719914998894731e+18,False
1785,1.342236723820918e+20,6.711183619104591e+18,False
1786,1.3404929424453714e+20,6.702464712226857e+18,False
1787,1.3387516515724014e+20,6.693758257862008e+18,False
1788,1.3370128471300645e+20,6.685064235650322e+18,False
1789,1.3352765250543665e+20,6.676382625271833e+18,False
1790,1.333542681289234e+20,6.66771340644617e+18,False
1791,1.331811311786506e+20,6.65905655893253e+18,False
1792,1.3300824125059065e+20,6.650412062529533e+18,False
1793,1.3283559794150316e+20,6.641779897075159e+18,False
1794,1.326632008489325e+20,6.633160042446626e+18,False
1795,1.3249104957120663e+20,6.624552478560332e+18,False
1796,1.3231914370743443e+20,6.615957185371722e+18,False
1797,1.3214748285750477e+20,6.607374142875238e+18,False
1798,1.319760666220837e+20,6.598803331104185e+18,False
1799,1.3180489460261326e+20,6.590244730130663e+18,False
1800,1.3163396640130936e+20,6.581698320065468e+18,False
1801,1.3146328162116023e+20,6.573164081058012e+18,False
1802,1.3129283986592386e+20,6.564641993296194e+18,False
1803,1.3112264074012731e+20,6.556132037006366e+18,False
1804,1.3095268384906368e+20,6.547634192453185e+18,False
1805,1.307829687987913e+20,6.539148439939566e+18,False
1806,1.3061349519613118e+20,6.530674759806559e+18,False
1807,1.3044426264866577e+20,6.522213132433289e+18,False
1808,1.3027527076473656e+20,6.513763538236829e+18,False
1809,1.30106519153443e+20,6.50532595767215e+18,False
1810,1.2993800742464004e+20,6.496900371232002e+18,False
1811,1.2976973518893684e+20,6.488486759446842e+18,False
1812,1.2960170205769453e+20,6.480085102884727e+18,False
1813,1.2943390764302495e+20,6.471695382151248e+18,False
1814,1.2926635155778842e+20,6.463317577889421e+18,False
1815,1.2909903341559233e+20,6.454951670779617e+18,False
1816,1.2893195283078904e+20,6.446597641539453e+18,False
1817,1.2876510941847454e+20,6.438255470923727e+18,False
1818,1.2859850279448605e+20,6.429925139724303e+18,False
1819,1.2843213257540131e+20,6.421606628770066e+18,False
1820,1.2826599837853557e+20,6.413299918926778e+18,False
1821,1.2810009982194098e+20,6.405004991097049e+18,False
1822,1.2793443652440408e+20,6.396721826220204e+18,False
1823,1.2776900810544456e+20,6.388450405272228e+18,False
1824,1.2760381418531326e+20,6.380190709265663e+18,False
1825,1.2743885438499063e+20,6.371942719249532e+18,False
1826,1.272741283261848e+20,6.36370641630924e+18,False
1827,1.2710963563133028e+20,6.355481781566514e+18,False
1828,1.2694537592358558e+20,6.34726879617928e+18,False
1829,1.2678134882683237e+20,6.339067441341619e+18,False
1830,1.2661755396567304e+20,6.330877698283652e+18,False
1831,1.2645399096542947e+20,6.322699548271474e+18,False
1832,1.2629065945214111e+20,6.314532972607056e+18,False
1833,1.2612755905256353e+20,6.306377952628177e+18,False
1834,1.2596468939416637e+20,6.298234469708319e+18,False
1835,1.2580205010513224e+20,6.290102505256612e+18,False
1836,1.2563964081435438e+20,6.28198204071772e+18,False
1837,1.2547746115143569e+20,6.273873057571785e+18,False
1838,1.2531551074668646e+20,6.265775537334323e+18,False
1839,1.2515378923112322e+20,6.257689461556162e+18,False
1840,1.2499229623646665e+20,6.249614811823333e+18,False
1841,1.2483103139514049e+20,6.241551569757024e+18,False
1842,1.246699943402692e+20,6.23349971701346e+18,False
1843,1.2450918470567712e+20,6.225459235283856e+18,False
1844,1.2434860212588608e+20,6.217430106294305e+18,False
1845,1.2418824623611447e+20,6.209412311805724e+18,False
1846,1.2402811667227494e+20,6.201405833613747e+18,False
1847,1.238682130709735e+20,6.193410653548675e+18,False
1848,1.237085350695073e+20,6.185426753475366e+18,False
1849,1.2354908230586345e+20,6.177454115293173e+18,False
1850,1.2338985441871715e+20,6.169492720935858e+18,False
1851,1.232308510474303e+20,6.161542552371515e+18,False
1852,1.2307207183204971e+20,6.153603591602486e+18,False
1853,1.2291351641330578e+20,6.14567582066529e+18,False
1854,1.2275518443261053e+20,6.137759221630526e+18,False
1855,1.225970755320566e+20,6.12985377660283e+18,False
1856,1.224391893544149e+20,6.121959467720745e+18,False
1857,1.2228152554313397e+20,6.114076277156699e+18,False
1858,1.2212408374233747e+20,6.106204187116874e+18,False
1859,1.2196686359682351e+20,6.098343179841176e+18,False
1860,1.2180986475206225e+20,6.090493237603113e+18,False
1861,1.2165308685419523e+20,6.082654342709762e+18,False
1862,1.2149652955003291e+20,6.074826477501646e+18,False
1863,1.2134019248705393e+20,6.067009624352697e+18,False
1864,1.2118407531340302e+20,6.059203765670151e+18,False
1865,1.2102817767788991e+20,6.051408883894496e+18,False
1866,1.2087249922998724e+20,6.043624961499362e+18,False
1867,1.2071703961982974e+20,6.035851980991488e+18,False
1868,1.2056179849821205e+20,6.028089924910603e+18,False
1869,1.2040677551658774e+20,6.020338775829387e+18,False
1870,1.2025197032706733e+20,6.012598516353367e+18,False
1871,1.2009738258241718e+20,6.004869129120859e+18,False
1872,1.1994301193605775e+20,5.997150596802888e+18,False
1873,1.1978885804206221e+20,5.989442902103111e+18,False
1874,1.1963492055515483e+20,5.981746027757742e+18,False
1875,1.1948119913070979e+20,5.97405995653549e+18,False
1876,1.1932769342474918e+20,5.96638467123746e+18,False
1877,1.1917440309394191e+20,5.958720154697096e+18,False
1878,1.1902132779560234e+20,5.951066389780118e+18,False
1879,1.1886846718768844e+20,5.943423359384422e+18,False
1880,1.1871582092880042e+20,5.935791046440022e+18,False
1881,1.1856338867817944e+20,5.928169433908973e+18,False
1882,1.184111700957061e+20,5.920558504785306e+18,False
1883,1.1825916484189875e+20,5.912958242094938e+18,False
1884,1.181073725779125e+20,5.905368628895625e+18,False
1885,1.1795579296553707e+20,5.897789648276854e+18,False
1886,1.1780442566719627e+20,5.890221283359814e+18,False
1887,1.1765327034594555e+20,5.882663517297278e+18,False
1888,1.175023266654715e+20,5.875116333273575e+18,False
1889,1.1735159429008962e+20,5.867579714504482e+18,False
1890,1.1720107288474363e+20,5.860053644237182e+18,False
1891,1.1705076211500325e+20,5.852538105750163e+18,False
1892,1.1690066164706366e+20,5.845033082353184e+18,False
1893,1.1675077114774318e+20,5.83753855738716e+18,False
1894,1.1660109028448267e+20,5.830054514224134e+18,False
1895,1.1645161872534354e+20,5.822580936267178e+18,False
1896,1.1630235613900662e+20,5.815117806950331e+18,False
1897,1.1615330219477074e+20,5.807665109738537e+18,False
1898,1.1600445656255123e+20,5.800222828127562e+18,False
1899,1.1585581891287862e+20,5.792790945643932e+18,False
1900,1.1570738891689725e+20,5.785369445844863e+18,False
1901,1.1555916624636376e+20,5.777958312318189e+18,False
1902,1.1541115057364594e+20,5.770557528682297e+18,False
1903,1.1526334157172105e+20,5.763167078586053e+18,False
1904,1.1511573891417484e+20,5.755786945708743e+18,False
1905,1.1496834227519965e+20,5.748417113759983e+18,False
1906,1.1482115132959367e+20,5.741057566479684e+18,False
1907,1.1467416575275891e+20,5.733708287637946e+18,False
1908,1.1452738522070055e+20,5.726369261035028e+18,False
1909,1.1438080941002487e+20,5.719040470501244e+18,False
1910,1.142344379979385e+20,5.711721899896926e+18,False
1911,1.1408827066224668e+20,5.704413533112334e+18,False
1912,1.1394230708135213e+20,5.697115354067608e+18,False
1913,1.1379654693425355e+20,5.689827346712678e+18,False
1914,1.1365098990054446e+20,5.682549495027224e+18,False
1915,1.1350563566041163e+20,5.675281783020582e+18,False
1916,1.1336048389463412e+20,5.668024194731706e+18,False
1917,1.1321553428458147e+20,5.660776714229074e+18,False
1918,1.1307078651221285e+20,5.653539325610643e+18,False
1919,1.1292624026007536e+20,5.646312013003768e+18,False
1920,1.12781895211303e+20,5.63909476056515e+18,False
1921,1.1263775104961513e+20,5.631887552480757e+18,False
1922,1.124938074593154e+20,5.62469037296577e+18,False
1923,1.123500641252902e+20,5.61750320626451e+18,False
1924,1.122065207330075e+20,5.610326036650375e+18,False
1925,1.1206317696851557e+20,5.603158848425779e+18,False
1926,1.1192003251844165e+20,5.596001625922083e+18,False
1927,1.1177708706999054e+20,5.588854353499527e+18,False
1928,1.1163434031094356e+20,5.581717015547179e+18,False
1929,1.1149179192965702e+20,5.574589596482851e+18,False
1930,1.113494416150612e+20,5.567472080753061e+18,False
1931,1.1120728905665872e+20,5.560364452832936e+18,False
1932,1.1106533394452372e+20,5.553266697226187e+18,False
1933,1.1092357596930004e+20,5.546178798465002e+18,False
1934,1.1078201482220056e+20,5.539100741110028e+18,False
1935,1.106406501950054e+20,5.532032509750271e+18,False
1936,1.104994817800611e+20,5.524974089003055e+18,False
1937,1.1035850927027886e+20,5.517925463513943e+18,False
1938,1.1021773235913402e+20,5.510886617956701e+18,False
1939,1.100771507406639e+20,5.503857537033194e+18,False
1940,1.0993676410946739e+20,5.496838205473369e+18,False
1941,1.0979657216070314e+20,5.489828608035157e+18,False
1942,1.096565745900887e+20,5.482828729504435e+18,False
1943,1.0951677109389892e+20,5.475838554694946e+18,False
1944,1.0937716136896507e+20,5.468858068448254e+18,False
1945,1.0923774511267335e+20,5.461887255633668e+18,False
1946,1.090985220229638e+20,5.454926101148191e+18,False
1947,1.0895949179832905e+20,5.447974589916453e+18,False
1948,1.0882065413781309e+20,5.441032706890655e+18,False
1949,1.0868200874101001e+20,5.434100437050501e+18,False
1950,1.08543555308063e+20,5.42717776540315e+18,False
1951,1.0840529353966263e+20,5.420264676983131e+18,False
1952,1.0826722313704646e+20,5.413361156852323e+18,False
1953,1.0812934380199689e+20,5.406467190099844e+18,False
1954,1.0799165523684082e+20,5.399582761842041e+18,False
1955,1.0785415714444775e+20,5.392707857222388e+18,False
1956,1.0771684922822921e+20,5.385842461411461e+18,False
1957,1.0757973119213696e+20,5.378986559606849e+18,False
1958,1.0744280274066239e+20,5.37214013703312e+18,False
1959,1.0730606357883481e+20,5.365303178941741e+18,False
1960,1.071695134122207e+20,5.358475670611035e+18,False
1961,1.0703315194692221e+20,5.35165759734611e+18,False
1962,1.0689697888957627e+20,5.344848944478813e+18,False
1963,1.0676099394735299e+20,5.338049697367649e+18,False
1964,1.0662519682795513e+20,5.331259841397757e+18,False
1965,1.0648958723961627e+20,5.324479361980813e+18,False
1966,1.063541648911002e+20,5.31770824455501e+18,False
1967,1.0621892949169929e+20,5.310946474584964e+18,False
1968,1.0608388075123368e+20,5.304194037561684e+18,False
1969,1.0594901838004997e+20,5.297450919002499e+18,False
1970,1.058143420890202e+20,5.29071710445101e+18,False
1971,1.0567985158954038e+20,5.28399257947702e+18,False
1972,1.0554554659352987e+20,5.277277329676494e+18,False
1973,1.0541142681342963e+20,5.270571340671482e+18,False
1974,1.0527749196220172e+20,5.263874598110086e+18,False
1975,1.051437417533275e+20,5.257187087666376e+18,False
1976,1.0501017590080722e+20,5.250508795040361e+18,False
1977,1.048767941191581e+20,5.243839705957905e+18,False
1978,1.0474359612341394e+20,5.237179806170697e+18,False
1979,1.046105816291235e+20,5.230529081456175e+18,False
1980,1.0447775035234961e+20,5.223887517617481e+18,False
1981,1.0434510200966796e+20,5.217255100483399e+18,False
1982,1.042126363181661e+20,5.210631815908306e+18,False
1983,1.0408035299544213e+20,5.204017649772107e+18,False
1984,1.0394825175960384e+20,5.197412587980193e+18,False
1985,1.0381633232926736e+20,5.190816616463368e+18,False
1986,1.036845944235563e+20,5.184229721177815e+18,False
1987,1.035530377621003e+20,5.177651888105015e+18,False
1988,1.0342166206503446e+20,5.171083103251723e+18,False
1989,1.0329046705299767e+20,5.164523352649884e+18,False
1990,1.0315945244713204e+20,5.157972622356602e+18,False
1991,1.0302861796908132e+20,5.151430898454066e+18,False
1992,1.0289796334099027e+20,5.144898167049514e+18,False
1993,1.027674882855032e+20,5.13837441427516e+18,False
1994,1.0263719252576322e+20,5.131859626288161e+18,False
1995,1.0250707578541084e+20,5.125353789270542e+18,False
1996,1.0237713778858323e+20,5.118856889429162e+18,False
1997,1.0224737825991279e+20,5.112368912995639e+18,False
1998,1.0211779692452644e+20,5.105889846226322e+18,False
1999,1.0198839350804424e+20,5.099419675402212e+18,False
2000,1.0185916773657865e+20,5.092958386828933e+18,False
2001,1.017301193367331e+20,5.086505966836655e+18,False
2002,1.0160124803560119e+20,5.080062401780059e+18,False
2003,1.0147255356076556e+20,5.073627678038278e+18,False
2004,1.0134403564029705e+20,5.067201782014852e+18,False
2005,1.0121569400275311e+20,5.060784700137655e+18,False
2006,1.0108752837717739e+20,5.05437641885887e+18,False
2007,1.0095953849309805e+20,5.047976924654902e+18,False
2008,1.0083172408052757e+20,5.041586204026379e+18,False
2009,1.007040848699608e+20,5.03520424349804e+18,False
2010,1.0057662059237443e+20,5.028831029618722e+18,False
2011,1.0044933097922593e+20,5.022466548961296e+18,False
2012,1.0032221576245251e+20,5.016110788122626e+18,False
2013,1.0019527467446988e+20,5.009763733723494e+18,False
2014,1.0006850744817153e+20,5.003425372408577e+18,False
2015,9.994191381692732e+19,4.997095690846367e+18,False
2016,9.981549351458311e+19,4.990774675729156e+18,False
2017,9.968924627545894e+19,4.984462313772947e+18,False
2018,9.95631718343486e+19,4.97815859171743e+18,False
2019,9.943726992651833e+19,4.971863496325917e+18,False
2020,9.931154028770612e+19,4.965577014385307e+18,False
2021,9.918598265412026e+19,4.959299132706013e+18,False
2022,9.90605967624387e+19,4.953029838121935e+18,False
2023,9.893538234980778e+19,4.946769117490389e+18,False
2024,9.88103391538416e+19,4.94051695769208e+18,False
2025,9.868546691262066e+19,4.934273345631033e+18,False
2026,9.856076536469098e+19,4.928038268234549e+18,False
2027,9.843623424906302e+19,4.921811712453152e+18,False
2028,9.831187330521122e+19,4.915593665260561e+18,False
2029,9.818768227307215e+19,4.909384113653607e+18,False
2030,9.806366089304424e+19,4.903183044652212e+18,False
2031,9.793980890598626e+19,4.896990445299314e+18,False
2032,9.781612605321703e+19,4.890806302660852e+18,False
